data:max_stress_xx:value,data:max_stress_yy:value,data:max_vonmises_stress:value,data:p1_stress_xx:value,data:p1_stress_yy:value,data:p1_vonmises_stress:value,data:p2_stress_xx:value,data:p2_stress_yy:value,data:p2_vonmises_stress:value,data:p3_stress_xx:value,data:p3_stress_yy:value,data:p3_vonmises_stress:value,data:p4_stress_xx:value,data:p4_stress_yy:value,data:p4_vonmises_stress:value,data:p5_stress_xx:value,data:p5_stress_yy:value,data:p5_vonmises_stress:value,data:p6_stress_xx:value,data:p6_stress_yy:value,data:p6_vonmises_stress:value,data:p7_stress_xx:value,data:p7_stress_yy:value,data:p7_vonmises_stress:value,data:p8_stress_xx:value,data:p8_stress_yy:value,data:p8_vonmises_stress:value,data:p9_stress_xx:value,data:p9_stress_yy:value,data:p9_vonmises_stress:value
10649.21676,18910.60657,26151.83164,-1078.915179,2998.153229,3680.648761,1193.714103,9029.102282,8450.819534,-4.392855682,9983.656826,9985.896979,0.003024347,9978.518361,9978.516068,0.026774301,9978.621499,9978.607973,-0.004217543,9978.861796,9978.865781,-4.668622545,9984.273598,9986.640848,1250.39479,8938.961488,8345.003679,-1054.535352,3017.060579,3676.712576
11212.65231,20279.22663,27884.46724,-1039.814545,3308.973153,3953.343048,1432.349297,8588.133851,7934.014454,-7.057239651,9785.327615,9788.683608,-0.105313899,9776.508185,9776.600026,0.013364642,9771.667947,9771.660094,0.086172196,9767.466108,9767.391857,-6.977188768,9784.669433,9788.008321,1399.163171,8639.494512,7993.591705,-1054.846351,3297.968344,3956.902653
11141.4872,19928.92537,27483.95797,-1047.570307,3297.357514,3950.058876,1409.7379,8595.568986,7947.062752,-7.062876296,9760.08866,9763.44092,-0.012613698,9746.663472,9746.674827,0.003557902,9746.248489,9746.245373,-0.009858547,9746.5334,9746.542365,-7.155451845,9760.985426,9764.352107,1453.328792,8528.895223,7869.809942,-1028.081831,3312.124171,3945.859964
11629.12459,21427.10603,29319.72048,-1046.571672,3470.445125,4124.096235,1491.327361,8546.652561,7872.152765,-7.620102509,9759.648946,9763.197352,-0.246361593,9754.244881,9754.458815,-0.031828163,9742.955595,9742.969724,0.212988128,9732.559407,9732.37491,-7.625029117,9760.153826,9763.684704,1513.11293,8513.33017,7833.770189,-1036.405472,3478.241287,4121.883354
11659.20447,21415.89173,29324.78239,-1045.060214,3490.890488,4144.420655,1500.175933,8524.218903,7846.813297,-7.685999473,9742.019735,9745.570817,-0.13228531,9730.268671,9730.383673,-0.053488204,9724.451555,9724.476331,0.093758087,9719.600951,9719.519874,-7.657490088,9743.106916,9746.598795,1545.391253,8455.151403,7767.309036,-1023.926823,3506.890921,4139.48399
11262.99918,20733.84514,28401.57518,-863.218582,3703.347952,4162.96129,1343.533948,8779.422526,8148.361434,-6.558517365,9837.190485,9840.398292,-0.116251302,9832.091702,9832.193116,0.029533987,9826.638997,9826.623437,0.104237369,9821.672076,9821.58228,-6.678062838,9837.879401,9841.124602,1381.84956,8718.340183,8077.414466,-1064.163917,3287.859677,3954.11625
11007.77914,19914.09025,27371.10839,-1068.642996,3135.122533,3805.344856,1295.34451,8881.805412,8270.401907,-5.467928176,9936.585011,9939.320256,0.258921802,9916.950051,9916.726183,0.032488166,9929.16254,9929.146023,-0.262769809,9941.623972,9941.852414,-5.490456384,9936.689804,9939.432526,1303.326921,8868.099818,8254.164491,-1064.82853,3136.234234,3802.835392
11563.82419,21312.80233,29148.49962,-1034.778406,3450.971447,4094.696132,1497.80322,8470.793273,7795.831046,-7.561191139,9705.98221,9709.4409,0.072398983,9683.946077,9683.88371,-0.06394354,9687.818289,9687.848303,-0.112544967,9692.672238,9692.770325,-7.543080643,9706.237888,9709.676124,1508.394674,8454.108337,7776.534807,-1029.758469,3454.087919,4092.830547
11310.99067,20463.04332,28131.45051,-1060.618248,3312.518182,3973.99774,1405.284123,8731.979487,8084.360785,-6.669795719,9880.204993,9883.451938,-0.127650197,9875.103433,9875.21493,0.029967219,9869.103175,9869.087459,0.116118369,9863.582072,9863.482206,-6.740478904,9880.506694,9883.78052,1422.52023,8706.226926,8054.424003,-1053.017187,3319.072918,3973.222598
11356.54052,20744.11131,28453.21971,-1041.528673,3386.451483,4036.589498,1454.630845,8488.249697,7825.522249,-7.434188194,9681.849729,9685.276417,0.004746807,9664.060643,9664.056665,-0.046284014,9664.679045,9664.700303,-0.041006396,9666.218661,9666.254384,-7.446595436,9681.460435,9684.909589,1438.317527,8514.003355,7855.087024,-1049.243176,3380.897244,4038.552382
11073.94131,19891.83107,27410.33196,-1047.897955,3232.164447,3882.315076,1385.732568,8721.765433,8082.464922,-6.37314199,9880.060565,9883.176329,-0.122248407,9875.542054,9875.648566,0.033180099,9869.773344,9869.756107,0.113399456,9864.403874,9864.306052,-6.214802452,9879.427931,9882.482488,1346.60691,8782.134362,8152.974669,-1065.228854,3219.228473,3885.997994
11026.13896,20055.15166,27564.7812,-1091.178237,3115.645737,3804.452871,1250.739981,9074.33497,8476.770227,-4.429881957,10062.95075,10065.21856,-0.109530831,10063.27722,10063.37265,0.024866344,10058.0425,10058.03004,0.109080184,10052.92171,10052.82769,-4.396927464,10062.86629,10065.11965,1242.401923,9088.240521,8493.236964,-1095.077394,3113.729307,3806.188353
11058.10683,19881.38278,27385.26758,-1066.053739,3198.032896,3865.280516,1334.841595,8816.252623,8191.390431,-5.954989639,9904.395976,9907.343473,0.155092808,9888.301875,9888.167901,0.034445609,9895.61954,9895.601841,-0.161282388,9903.260332,9903.400676,-5.867041969,9904.09966,9907.010719,1315.23413,8846.783175,8226.99834,-1074.790479,3191.178497,3866.723376
11203.0299,20272.03724,27858.24706,-1050.017747,3286.006409,3940.563761,1400.945294,8622.901844,7977.299674,-6.960633712,9777.574227,9780.9017,0.20196792,9754.862803,9754.688105,0.014747636,9764.522562,9764.514067,-0.220408011,9774.805326,9774.997008,-6.939611575,9777.443376,9780.764445,1394.371484,8632.854577,7988.764943,-1052.939886,3283.406189,3940.773464
11066.20664,19885.94034,27421.33253,-1075.061221,3195.465516,3868.874391,1324.253744,8928.730206,8307.386611,-5.366104481,10000.92038,10003.61783,0.045358094,9991.815203,9991.776323,0.03264507,9993.923549,9993.906962,-0.048203932,9996.243841,9996.286056,-5.302786219,10000.74776,10003.41741,1310.627271,8950.000551,8332.406101,-1081.136425,3191.082346,3870.252722
11258.5355,20462.31356,28133.3866,-1071.064506,3284.366066,3953.74573,1378.189378,8842.451964,8203.298037,-6.07603183,9958.800825,9961.813012,0.063560326,9946.958128,9946.903565,0.035670279,9949.944673,9949.926379,-0.069378983,9953.248124,9953.308796,-5.981736323,9958.472536,9961.446317,1356.045688,8876.890028,8243.675134,-1081.126249,3277.233118,3956.234018
11256.91414,20654.45267,28293.31217,-1079.686333,3244.33642,3924.216446,1335.007045,8826.11615,8198.935428,-6.175615744,9887.576702,9890.625052,-0.286431226,9891.834876,9892.083934,0.033432413,9878.291338,9878.2741,0.278488862,9865.128186,9864.887415,-6.2648461,9887.881246,9890.966894,1353.609906,8797.912347,8166.285103,-1071.450744,3252.044954,3924.110105
11251.36573,20501.15181,28152.94692,-1064.514944,3277.949094,3942.421332,1382.846062,8785.83832,8145.462204,-6.316570313,9913.62838,9916.73519,-0.093465435,9908.28784,9908.369567,0.034484369,9903.86246,9903.844675,0.085725556,9899.813516,9899.739889,-6.229403293,9913.269763,9916.343481,1360.268724,8821.22349,8186.873233,-1074.81942,3270.924633,3945.272175
11330.95389,20851.47728,28527.13062,-1052.335697,3329.175532,3988.164094,1411.646742,8563.310101,7913.188531,-7.264600941,9711.966156,9715.383822,0.164993616,9688.921123,9688.778621,-0.012810282,9696.951005,9696.955987,-0.191976868,9705.764914,9705.932131,-7.251182256,9711.915384,9715.327299,1409.489955,8566.080272,7916.218581,-1053.190068,3327.552628,3987.340425
11031.84109,19696.13954,27202.31942,-1069.457053,3199.511094,3868.229797,1334.961178,8885.546846,8260.976087,-5.588522826,9974.083559,9976.877489,-0.053424882,9969.02245,9969.069192,0.033982263,9966.462157,9966.444823,0.049564733,9964.149412,9964.106878,-5.545132751,9973.958258,9976.733405,1325.610211,8900.031289,8277.985324,-1073.594689,3196.431624,3869.085618
11054.88592,19571.74287,27075.39278,-1053.441429,3234.186711,3888.060312,1381.756981,8787.800722,8149.530375,-6.096597361,9938.541832,9941.551492,-0.032778743,9930.927479,9930.956401,0.035046026,9929.363589,9929.345556,0.026331155,9928.131987,9928.109664,-6.073416971,9938.463709,9941.463819,1376.467774,8795.849192,8158.983285,-1055.749794,3232.47862,3888.572163
11360.16319,20809.2416,28521.14494,-1033.722526,3371.960127,4011.659931,1470.346295,8521.306957,7855.763792,-7.339212014,9750.390288,9753.821034,0.180731623,9725.923564,9725.767131,-0.008668349,9734.692355,9734.695191,-0.207230136,9744.236136,9744.416251,-7.281426366,9749.348864,9752.790118,1422.372939,8595.61014,7941.614875,-1055.80965,3355.740647,4016.967463
10769.88489,19363.76447,26713.3304,-1046.113618,3072.214762,3721.560284,1304.4513,8916.292482,8305.912631,-4.807181661,10023.45882,10025.89574,0.065116392,10014.57056,10014.51444,0.026094468,10017.61098,10017.59781,-0.066055303,10020.77825,10020.83583,-4.200185194,10022.14581,10024.30092,1179.562661,9112.846119,8537.288114,-898.20486,3459.718621,3951.906286
10757.01107,19269.42799,26580.21558,-1063.414911,3039.950597,3706.89926,1249.0589,8959.621604,8364.968903,-4.687088647,9988.798824,9991.176815,0.017417857,9982.37509,9982.360482,0.027017493,9983.156082,9983.142473,-0.0185234,9984.077771,9984.09432,-4.483682354,9988.332905,9990.617665,1206.885298,9026.886209,8443.932386,-1081.774236,3026.001274,3710.14858
10686.88238,19048.90676,26287.43208,-1080.304821,2972.318373,3656.723754,1174.500939,9060.814282,8489.336402,-4.150788281,9995.922885,9998.049663,-0.069559914,9994.711655,9994.772707,0.023571554,9991.371032,9991.359282,0.069334473,9988.140391,9988.081024,-4.316136489,9996.261499,9998.466106,1207.391535,9008.357532,8427.865075,-1066.216448,2984.059191,3655.326986
11079.36137,20114.16675,27654.07762,-1067.292192,3221.020665,3890.501213,1341.148517,8763.703906,8135.75676,-6.303637891,9848.941823,9852.032455,-0.076657104,9842.594242,9842.661223,0.033021092,9838.983412,9838.966246,0.067549493,9835.779433,9835.721355,-6.195294997,9848.454283,9851.505288,1312.093912,8810.071159,8189.639004,-865.8576477,3639.691937,4101.568825
10853.02552,19496.70266,26896.21586,-1084.791129,3085.276784,3770.080677,1240.205044,9023.134968,8428.984545,-4.618069545,10009.36536,10011.71695,0.056916227,10001.34446,10001.29544,0.027284317,10003.99723,10003.98345,-0.058066077,10006.78765,10006.8383,-4.524363714,10009.14844,10011.45715,1220.706442,9054.445773,8465.729205,-887.8106519,3510.024713,3991.033956
10812.90784,19319.62858,26634.60716,-1059.390332,3074.209456,3738.399271,1271.896764,8839.05506,8235.831001,-5.486705094,9887.797122,9890.52939,-0.228406779,9890.904631,9891.10321,0.032724637,9880.085268,9880.068529,0.22350753,9869.54363,9869.35031,-5.645170663,9888.29701,9891.095799,1307.673986,8782.616052,8169.762369,-1043.84738,3085.404975,3734.857659
11535.51389,21365.27249,29205.10803,-1035.325098,3445.252657,4088.933927,1495.69129,8482.075018,7807.707192,-7.550912855,9716.194299,9719.665465,0.147917995,9691.142338,9691.014152,-0.04509462,9698.515838,9698.536486,-0.184307689,9706.819594,9706.979631,-7.575405615,9715.380273,9718.897712,1461.462265,8535.632023,7869.325366,-822.4984301,3857.314277,4283.298106
11056.33636,20076.90746,27588.21214,-870.9466924,3608.477513,4075.244382,1290.26442,8845.588573,8232.268866,-5.938721139,9862.572359,9865.514756,-0.180436788,9862.440816,9862.597783,0.034092196,9853.905639,9853.888064,0.173299767,9845.721419,9845.571626,-6.001741709,9862.814726,9865.781972,1305.447271,8821.295519,8204.060869,-1076.642547,3185.579311,3863.965742
10893.83858,19732.88542,27157.88021,-1077.47788,3083.497103,3761.301426,1253.214194,9017.169079,8420.044576,-4.563200086,10028.12168,10030.44823,-0.198313862,10032.29598,10032.46817,0.025624965,10022.86567,10022.85275,0.197405863,10013.55968,10013.38888,-4.336736658,10027.62541,10029.84702,1206.604173,9091.457567,8507.341057,-893.3955797,3498.749187,3985.048791
11598.78593,21696.33003,29563.82603,-806.7045722,3876.890012,4291.370913,1486.947752,8424.192941,7751.267209,-7.536248594,9636.425244,9639.812128,-0.188989615,9624.972684,9625.136679,-0.114207299,9616.710983,9616.765754,0.13818611,9609.546338,9609.4264,-7.570498425,9636.249526,9639.662535,1480.098506,8435.487682,7764.33362,-811.2918316,3874.784423,4293.801284
10878.99071,19605.32113,27000.77529,-1082.704948,3094.743297,3779.087226,1245.151095,8937.555696,8340.396491,-5.18914714,9925.402883,9928.011881,-0.204386161,9928.369707,9928.547342,0.032279937,9918.671512,9918.655074,0.20086554,9909.204879,9909.031136,-5.40139064,9926.002278,9928.703858,1290.065841,8866.33464,8257.180655,-1062.838577,3110.02243,3775.660668
11264.75459,20377.47976,28022.37502,-1037.304668,3352.730133,3996.442686,1452.73184,8524.211538,7863.433446,-7.298600414,9733.240206,9736.651232,0.006482212,9717.048715,9717.043436,-0.012396706,9717.607576,9717.612233,-0.033917198,9718.954986,9718.984756,-7.26964127,9732.633101,9736.052809,1425.074972,8567.15429,7912.994076,-1050.025133,3343.34204,3999.436659
11104.69889,20311.6235,27865.20509,-874.875874,3605.994031,4074.567231,1285.371405,8917.189062,8306.171704,-5.570532024,9930.441198,9933.227921,0.056591583,9920.25309,9920.204949,0.033809681,9922.896104,9922.878924,-0.061004315,9925.818987,9925.872795,-5.849069318,9931.341176,9934.244265,1348.527013,8817.732654,8189.7582,-1058.954891,3195.540174,3855.505211
11454.26153,21149.1752,28919.04265,-1038.202664,3405.002499,4051.765822,1470.04915,8481.110586,7814.278308,-7.470009573,9691.897095,9695.333759,-0.287147313,9687.619474,9687.868727,-0.048035679,9674.475463,9674.497585,0.250389605,9662.26131,9662.044163,-7.485351685,9691.40039,9694.865465,1449.232203,8513.783555,7851.818257,-1048.020763,3397.91724,4054.276486
10963.19409,19728.99786,27177.77909,-1073.443989,3165.750251,3841.73666,1299.114682,8809.207854,8194.145906,-6.000149624,9851.274322,9854.235669,-0.015747311,9842.996214,9843.010406,0.033497722,9842.251147,9842.233827,0.007970788,9841.874979,9841.868602,-6.082848616,9851.606406,9854.599648,1319.772466,8776.30532,8155.870506,-1064.093826,3172.593581,3839.716569
10934.33911,19866.6088,27291.37782,-1086.703699,3062.318448,3748.899082,1225.139288,9058.539103,8470.043087,-4.413647427,10032.22481,10034.48198,-0.262632421,10039.75882,10039.9869,0.025259846,10027.2809,10027.26821,0.261753128,10014.92964,10014.7032,-4.613093493,10032.68258,10035.03064,1269.077967,8988.190365,8387.028402,-1066.27729,3075.237655,3742.901757
11480.72008,21307.20813,29125.34418,-1050.122347,3401.728763,4056.598517,1457.646694,8593.465334,7929.621088,-7.357352971,9783.753339,9787.234643,-0.006412649,9769.178647,9769.184946,0.003663089,9769.053957,9769.050862,-0.0163232,9769.648687,9769.663579,-7.298337527,9782.862355,9786.347476,1415.588943,8659.597637,8006.040842,-843.980221,3813.441166,4257.253141
11168.38705,20073.47807,27657.63948,-1054.58709,3256.867201,3911.32497,1392.475541,8788.711503,8147.120958,-6.147417749,9944.75293,9947.788693,0.180875346,9926.979795,9926.823517,0.034956174,9935.517875,9935.499924,-0.187025056,9944.380223,9944.542878,-5.936846223,9944.063651,9947.011432,1345.973891,8859.544164,8230.095889,-1075.088647,3240.866846,3914.957739
10619.04339,18798.55594,26014.63916,-1076.438315,2917.188822,3596.839264,1153.29083,9286.188995,8727.012584,-2.71769271,10223.2376,10224.67523,0.158364662,10213.59963,10213.46254,0.009193251,10221.09247,10221.08793,-0.157836751,10228.60255,10228.73941,-2.698362673,10223.21527,10224.64288,1149.423303,9291.783902,8733.656188,-1077.906651,2915.339965,3596.36315
11327.96829,20525.99322,28202.26786,-1067.363137,3311.507713,3979.768769,1391.527598,8745.537742,8101.269464,-6.670657453,9870.011816,9873.26114,0.213264518,9848.83451,9848.650244,0.029005568,9858.956784,9858.941485,-0.225548776,9869.573015,9869.769242,-6.80729718,9870.656301,9873.954844,1427.827185,8690.445566,8037.201367,-1051.109783,3324.619092,3977.210164
10966.55637,19626.28696,27072.11894,-1069.762229,3154.809704,3825.628828,1305.293746,8873.28472,8257.939087,-5.559407845,9934.533706,9937.308816,0.090030103,9922.639377,9922.561805,0.033767921,9926.867788,9926.850549,-0.094301377,9931.357431,9931.439674,-5.567352979,9934.550541,9937.329451,1306.475032,8871.64056,8256.046517,-1069.291488,3155.464972,3825.839923
11410.09605,20872.33118,28595.91254,-1040.02925,3379.47796,4026.297234,1459.508326,8521.527306,7858.255084,-7.390231737,9727.820445,9731.263202,0.251633629,9699.515813,9699.297832,-0.023606948,9711.690162,9711.700323,-0.282128949,9724.704142,9724.949225,-7.379382867,9727.712826,9731.153684,1454.820438,8528.329985,7865.990386,-1042.090188,3377.259381,4026.071744
11450.44241,21161.92244,28889.15035,-1027.869121,3390.32473,4029.204674,1474.381261,8401.290972,7734.793701,-7.358605459,9628.16865,9631.475889,0.310864129,9593.706415,9593.436904,-0.102459507,9608.952033,9609.001115,-0.358306294,9625.24969,9625.56096,-7.327770827,9628.178385,9631.467346,1475.069876,8398.807833,7731.568131,-1027.235633,3388.601695,4026.783924
11215.18113,20409.18908,28005.27254,-1055.13654,3275.641267,3934.956227,1386.750303,8649.391062,8007.793215,-6.873704958,9784.286108,9787.58923,-0.215101686,9781.881092,9782.068308,0.019948535,9771.816944,9771.805991,0.198911024,9762.331541,9762.159637,-6.793854785,9783.768445,9787.048429,1360.065299,8690.986328,8055.81441,-1067.301352,3265.914923,3936.877005
11204.43988,20531.27513,28143.50051,-1071.278328,3242.392547,3914.992626,1347.025104,8780.602012,8150.382503,-6.321181532,9864.323201,9867.426601,0.23962936,9843.093062,9842.885819,0.032762303,9854.430305,9854.413295,-0.248748789,9866.176281,9866.392538,-6.288232828,9864.147434,9867.240199,1336.415754,8797.90155,8170.602357,-1076.279737,3239.520596,3916.892574
10793.79144,19415.13634,26755.08286,-1088.0221,3001.64129,3690.325294,1185.097737,9161.066545,8586.999693,-3.6985593,10100.90757,10102.82427,0.054623278,10094.71921,10094.67241,0.018952735,10097.26589,10097.25647,-0.054247074,10099.88116,10099.92871,-3.966900998,10101.39906,10103.44416,1243.154852,9069.446348,8478.557821,-1063.196982,3020.411069,3685.881276
11245.05574,20658.03919,28293.74502,-1067.103433,3278.279549,3949.072781,1366.58471,8684.833402,8047.648736,-6.843491348,9781.86927,9785.17043,-0.223400972,9780.22037,9780.41468,0.020691479,9769.76341,9769.752066,0.207229207,9759.88431,9759.705088,-6.836783314,9781.775745,9785.077252,1361.708027,8692.958996,8057.116735,-850.2004187,3703.876569,4152.329466
11137.3121,20198.23212,27764.89229,-1074.401745,3225.084043,3900.272199,1333.580075,8814.613893,8188.575148,-6.126586296,9884.674579,9887.69786,-0.086591821,9879.541356,9879.617088,0.034152491,9875.442234,9875.424623,0.07904884,9871.711002,9871.643105,-6.147805357,9884.744133,9887.77641,1337.877629,8808.115807,8181.054794,-1072.516596,3226.889085,3900.289786
10919.56805,19580.62525,27016.77518,-1086.385496,3106.23294,3791.363501,1252.220403,9042.677403,8444.731076,-4.571042263,10039.09808,10041.43004,-0.059504858,10036.72696,10036.77887,0.026772207,10033.86682,10033.85331,0.058526486,10031.13777,10031.08739,-4.577557115,10039.11537,10041.45016,1253.853863,9039.965537,8441.522814,-1085.628845,3106.614783,3791.035298
11068.74895,19921.61661,27454.38395,-1049.203389,3229.088897,3879.33553,1385.63022,8767.095933,8128.184712,-6.132617838,9926.594548,9929.618042,0.01632241,9916.520854,9916.507254,0.034858537,9917.275164,9917.257258,-0.022471922,9918.353798,9918.373833,-5.851009074,9925.647079,9928.554233,1321.921965,8865.204005,8243.062037,-1077.348169,3207.830613,3884.978383
11185.78599,20338.61823,27942.98821,-874.4231486,3648.647963,4115.24314,1306.861082,8932.885117,8314.924469,-5.572244146,9961.651433,9964.443764,-0.064399458,9957.295007,9957.351703,0.033936966,9954.208376,9954.191166,0.0606271,9951.381038,9951.329351,-5.695915941,9962.019068,9964.864708,1333.175482,8891.87723,8266.970177,-1077.745773,3225.005137,3901.377953
11003.7974,19757.35822,27215.61571,-1041.16687,3238.574783,3887.210079,1384.883358,8547.953946,7908.058434,-6.979761003,9700.606606,9703.899859,-0.042130771,9688.256135,9688.293085,0.000247596,9686.459407,9686.45795,0.019157404,9685.364997,9685.348765,-6.933729938,9700.011055,9703.303205,1201.967178,8898.999802,8415.892042,-1054.079376,3229.063965,3890.104567
11556.57707,21157.14246,28973.8916,-1015.00883,3484.310928,4113.624936,1533.691989,8326.628049,7642.767768,-7.25075974,9607.980108,9611.118977,-0.131184002,9591.149457,9591.262548,-0.181392397,9585.864726,9585.952568,0.067693388,9581.776833,9581.71731,-7.328316859,9607.534478,9610.733382,1517.45228,8351.780595,7671.457501,-1022.676925,3478.51327,4115.456824
10892.7031,19154.35724,26537.30271,-1057.218734,3147.505078,3806.191961,1326.233948,8858.988169,8238.731382,-5.512347765,9962.256196,9965.009517,-0.055227107,9957.324022,9957.372373,0.033410544,9954.679476,9954.662439,0.051406473,9952.280207,9952.236115,-5.567567015,9962.404159,9965.181942,1337.492321,8841.961033,8218.728768,-1052.432107,3151.410533,3805.531832
10901.52288,19556.67031,26981.93529,-1087.72721,3112.852016,3800.243973,1250.671817,8991.575276,8392.780693,-4.952188658,9980.126422,9982.632164,0.052502347,9971.594236,9971.54917,0.030960543,9974.037472,9974.021778,-0.054798333,9976.670402,9976.718354,-5.19603623,9980.749718,9983.364556,1301.408624,8911.779279,8299.158275,-1065.360072,3129.881643,3796.193494
11146.47527,19942.67407,27501.76188,-1043.81393,3274.881063,3920.866826,1415.660698,8682.022373,8033.476026,-6.650464198,9868.833162,9872.05955,0.018816918,9856.58202,9856.566364,0.030233383,9857.504879,9857.489002,-0.03011924,9858.89538,9858.922158,-6.566356191,9868.44947,9871.645312,1393.245039,8716.149173,8073.339154,-1053.702203,3267.467533,3923.012014
11226.53822,20465.39578,28078.32498,-1063.948561,3280.895148,3948.905577,1372.988246,8667.010032,8028.090975,-6.906578456,9774.494017,9777.813424,-0.061726544,9764.776922,9764.831498,0.014922473,9761.972117,9761.963688,0.044055688,9759.784435,9759.747249,-6.988879973,9775.13868,9778.47722,1405.46744,8616.264385,7969.429427,-1049.083423,3292.179998,3945.894517
10988.28863,19895.63168,27367.47845,-867.9697763,3595.166378,4059.744794,1288.308167,8821.441532,8208.821449,-6.021195701,9842.401426,9845.373935,-0.087582359,9837.498536,9837.574988,0.033013945,9833.366917,9833.349789,0.079083487,9829.623184,9829.555091,-6.22697867,9843.26498,9846.315335,1340.969778,8737.627875,8111.379675,-1056.010997,3185.169628,3844.692749
10501.00892,18353.22607,25480.39535,-1065.1064,2931.380895,3602.466417,1177.620206,9097.54315,8528.202628,-3.700269922,10066.43274,10068.34492,-0.043484594,10064.77503,10064.81294,0.018840972,10062.68048,10062.67103,0.043543682,10060.65343,10060.6159,-3.733443735,10066.49094,10068.41916,1184.529478,9086.640933,8515.344534,-1062.230737,2933.773699,3602.175269
11346.6222,20703.16434,28401.91739,-1049.469115,3366.623973,4022.962197,1435.197275,8546.696234,7889.280606,-7.36610841,9716.584221,9720.031869,-0.088082442,9704.789908,9704.866644,-0.018501118,9700.913721,9700.92137,0.058821789,9697.857813,9697.807096,-7.359941442,9716.261727,9719.718992,1420.933739,8569.209518,7915.173114,-831.5426685,3786.150688,4219.343562
10945.57049,19837.1304,27274.42019,-1056.186705,3129.310731,3788.096132,1314.790676,8841.662958,8225.203352,-5.517687612,9934.103641,9936.856892,0.081808946,9922.634507,9922.564238,0.032593634,9926.467678,9926.451126,-0.085233826,9930.537747,9930.612305,-5.23970332,9933.293518,9935.926942,1254.106836,8937.744218,8337.72014,-1083.06839,3109.667484,3793.845746
11655.63899,21467.61637,29382.2783,-1040.56533,3483.88031,4130.253858,1512.563666,8553.251937,7873.495944,-7.612761105,9796.209993,9799.767511,-0.156911612,9786.986853,9787.123399,-0.01839192,9779.859205,9779.866773,0.127089831,9773.574242,9773.464489,-7.614839073,9796.457383,9800.005779,1523.720109,8535.919248,7853.330767,-1035.322985,3487.144281,4128.305198
10947.39739,19653.18871,27081.57849,-1083.310018,3081.8754,3764.13083,1244.764513,9078.355482,8483.859652,-4.275498693,10077.00606,10079.19915,-0.215123186,10082.58052,10082.76735,0.023421478,10072.34858,10072.33684,0.214695015,10062.22144,10062.03577,-4.387798929,10077.21396,10079.46116,1265.90634,9046.519667,8446.355762,-1074.46153,3090.233841,3764.171052
11313.52977,20572.55508,28285.77909,-1077.340095,3325.163411,4001.915059,1383.631439,8800.177294,8157.513422,-6.533349813,9903.322776,9906.527374,0.007099762,9892.653132,9892.647506,0.032796229,9893.013315,9892.996167,-0.017656267,9893.823964,9893.8398,-6.738360049,9904.262622,9907.541558,1438.803218,8715.38513,8058.506825,-1052.278702,3343.563491,3996.133221
11453.83321,21203.1597,28976.14093,-1009.663692,3425.76555,4044.684478,1531.167269,8377.320098,7696.19619,-7.402175873,9683.537922,9686.86237,-0.169869958,9671.770864,9671.918346,-0.066258018,9664.229031,9664.260106,0.129099004,9657.667587,9657.555659,-7.494472608,9681.378752,9684.840705,1442.324608,8514.467086,7853.978586,-824.1058761,3818.018596,4246.121034
10464.51782,18626.47605,25777.97977,-1060.7509,2863.095429,3530.678117,1144.809578,9298.950437,8745.224879,-2.392556327,10254.00197,10255.27692,-0.022912649,10253.37446,10253.39437,0.006249662,10252.27153,10252.26845,0.023428357,10251.17454,10251.1543,-2.029694807,10253.55463,10254.64517,1047.112802,9456.216397,8932.460209,-914.2703555,3257.570397,3768.553318
11128.18933,20054.37811,27626.7734,-1074.883908,3237.223095,3911.773227,1342.491933,8840.704108,8212.079587,-6.037648924,9920.81302,9923.801835,-0.120671365,9917.63527,9917.740384,0.034849293,9911.921226,9911.903255,0.113567633,9906.558993,9906.461028,-6.253543037,9921.583637,9924.659827,1392.655211,8763.596866,8121.852061,-1052.600689,3254.028884,3907.235237
11372.32555,21010.68192,28743.08672,-1072.231105,3308.864336,3981.675075,1381.527794,8765.958704,8124.416438,-6.59128167,9873.600867,9876.822734,0.225334957,9852.271041,9852.076373,0.031372758,9862.947131,9862.930757,-0.236017227,9874.079631,9874.284994,-6.580594446,9873.486931,9876.708103,1374.828713,8777.36174,8137.860591,-1075.55839,3307.816564,3983.840595
11336.07068,20733.37805,28430.24133,-1055.385993,3354.234454,4015.787717,1420.174147,8577.98616,7924.477631,-7.315645275,9728.313418,9731.757469,0.125246948,9707.074707,9706.966361,-0.015231826,9713.251614,9713.257657,-0.153567951,9720.232638,9720.366178,-7.342467595,9729.09237,9732.519622,1455.220502,8523.206741,7861.323686,-1039.089171,3366.115701,4011.820435
10855.55952,19406.2094,26815.84045,-1096.334096,3059.943951,3753.515949,1210.585944,9191.888987,8608.777061,-3.678393863,10144.03064,10145.94078,0.022291411,10139.46407,10139.44497,0.01871677,10140.48511,10140.47574,-0.022108098,10141.56944,10141.58881,-3.901842506,10144.42673,10146.44454,1258.840932,9116.659173,8519.508629,-1075.563249,3075.857557,3749.977192
10447.45627,18496.76294,25597.41945,-1072.509839,2848.473348,3528.488275,1108.511419,9252.221585,8707.806889,-2.766179908,10148.35892,10149.81666,-0.025412678,10147.31967,10147.34192,0.010355437,10146.08886,10146.08375,0.026045911,10144.87946,10144.85711,-2.71871416,10148.28832,10149.7226,1096.963069,9271.223577,8730.276694,-1077.396064,2844.728756,3529.251133
