time,void_total_density,void_average_radius,frank_total_density,frank_average_radius
2837.5,2.71E+12,3.84E-07,4.4536E+18,6.5025E-07
2838.5,2.71E+12,3.84E-07,4.455E+18,6.5025E-07
2839.5,2.71E+12,3.84E-07,4.4565E+18,6.5025E-07
2840.5,2.71E+12,3.84E-07,4.458E+18,6.5025E-07
2841.5,2.71E+12,3.84E-07,4.4594E+18,6.5025E-07
2842.5,2.71E+12,3.84E-07,4.4609E+18,6.5025E-07
2843.5,2.71E+12,3.84E-07,4.4624E+18,6.5025E-07
2844.5,2.71E+12,3.84E-07,4.4639E+18,6.5025E-07
2845.5,2.71E+12,3.84E-07,4.4653E+18,6.5025E-07
2846.5,2.71E+12,3.84E-07,4.4668E+18,6.5025E-07
2847.5,2.71E+12,3.84E-07,4.4683E+18,6.5025E-07
2848.5,2.71E+12,3.84E-07,4.4697E+18,6.5025E-07
2849.5,2.71E+12,3.84E-07,4.4712E+18,6.5025E-07
2850.5,2.71E+12,3.84E-07,4.4727E+18,6.5025E-07
2851.5,2.71E+12,3.84E-07,4.4742E+18,6.5025E-07
2852.5,2.71E+12,3.84E-07,4.4756E+18,6.5025E-07
2853.5,2.71E+12,3.84E-07,4.4771E+18,6.5025E-07
2854.5,2.71E+12,3.84E-07,4.4786E+18,6.5025E-07
2855.5,2.71E+12,3.84E-07,4.48E+18,6.5025E-07
2856.5,2.71E+12,3.84E-07,4.4815E+18,6.5025E-07
2857.5,2.71E+12,3.84E-07,4.483E+18,6.5025E-07
2858.5,2.71E+12,3.84E-07,4.4845E+18,6.5025E-07
2859.5,2.71E+12,3.84E-07,4.4859E+18,6.5025E-07
2860.5,2.71E+12,3.84E-07,4.4874E+18,6.5025E-07
2861.5,2.71E+12,3.84E-07,4.4889E+18,6.5025E-07
2862.5,2.71E+12,3.84E-07,4.4903E+18,6.5025E-07
2863.5,2.71E+12,3.84E-07,4.4918E+18,6.5025E-07
2864.5,2.71E+12,3.84E-07,4.4933E+18,6.5025E-07
2865.5,2.71E+12,3.84E-07,4.4948E+18,6.5025E-07
2866.5,2.71E+12,3.84E-07,4.4962E+18,6.5025E-07
2867.5,2.70E+12,3.84E-07,4.4977E+18,6.5025E-07
2868.5,2.70E+12,3.84E-07,4.4992E+18,6.5025E-07
2869.5,2.70E+12,3.84E-07,4.5006E+18,6.5025E-07
2870.5,2.70E+12,3.84E-07,4.5021E+18,6.5025E-07
2871.5,2.70E+12,3.84E-07,4.5036E+18,6.5025E-07
2872.5,2.70E+12,3.84E-07,4.5051E+18,6.5025E-07
2873.5,2.70E+12,3.84E-07,4.5065E+18,6.5025E-07
2874.5,2.70E+12,3.84E-07,4.508E+18,6.503E-07
2875.5,2.70E+12,3.84E-07,4.5095E+18,6.503E-07
2876.5,2.70E+12,3.84E-07,4.5109E+18,6.503E-07
2877.5,2.70E+12,3.84E-07,4.5124E+18,6.503E-07
2878.5,2.70E+12,3.84E-07,4.5139E+18,6.503E-07
2879.5,2.70E+12,3.84E-07,4.5154E+18,6.503E-07
2880.5,2.70E+12,3.84E-07,4.5168E+18,6.503E-07
2881.5,2.70E+12,3.84E-07,4.5183E+18,6.503E-07
2882.5,2.70E+12,3.84E-07,4.5198E+18,6.503E-07
2883.5,2.70E+12,3.84E-07,4.5212E+18,6.503E-07
2884.5,2.70E+12,3.84E-07,4.5227E+18,6.503E-07
2885.5,2.70E+12,3.84E-07,4.5242E+18,6.503E-07
2886.5,2.70E+12,3.84E-07,4.5256E+18,6.503E-07
2887.5,2.70E+12,3.84E-07,4.5271E+18,6.503E-07
2888.5,2.70E+12,3.84E-07,4.5286E+18,6.503E-07
2889.5,2.70E+12,3.84E-07,4.5301E+18,6.503E-07
2890.5,2.70E+12,3.84E-07,4.5315E+18,6.503E-07
2891.5,2.70E+12,3.84E-07,4.533E+18,6.503E-07
2892.5,2.70E+12,3.84E-07,4.5345E+18,6.503E-07
2893.5,2.70E+12,3.84E-07,4.5359E+18,6.503E-07
2894.5,2.70E+12,3.84E-07,4.5374E+18,6.503E-07
2895.5,2.70E+12,3.84E-07,4.5389E+18,6.503E-07
2896.5,2.70E+12,3.85E-07,4.5403E+18,6.503E-07
2897.5,2.70E+12,3.85E-07,4.5418E+18,6.503E-07
2898.5,2.70E+12,3.85E-07,4.5433E+18,6.503E-07
2899.5,2.70E+12,3.85E-07,4.5448E+18,6.503E-07
2900.5,2.70E+12,3.85E-07,4.5462E+18,6.503E-07
2901.5,2.70E+12,3.85E-07,4.5477E+18,6.503E-07
2902.5,2.70E+12,3.85E-07,4.5492E+18,6.503E-07
2903.5,2.70E+12,3.85E-07,4.5506E+18,6.503E-07
2904.5,2.69E+12,3.85E-07,4.5521E+18,6.503E-07
2905.5,2.69E+12,3.85E-07,4.5536E+18,6.503E-07
2906.5,2.69E+12,3.85E-07,4.555E+18,6.503E-07
2907.5,2.69E+12,3.85E-07,4.5565E+18,6.503E-07
2908.5,2.69E+12,3.85E-07,4.558E+18,6.503E-07
2909.5,2.69E+12,3.85E-07,4.5595E+18,6.503E-07
2910.5,2.69E+12,3.85E-07,4.5609E+18,6.503E-07
2911.5,2.69E+12,3.85E-07,4.5624E+18,6.503E-07
2912.5,2.69E+12,3.85E-07,4.5639E+18,6.503E-07
2913.5,2.69E+12,3.85E-07,4.5653E+18,6.503E-07
2914.5,2.69E+12,3.85E-07,4.5668E+18,6.503E-07
2915.5,2.69E+12,3.85E-07,4.5683E+18,6.503E-07
2916.5,2.69E+12,3.85E-07,4.5697E+18,6.503E-07
2917.5,2.69E+12,3.85E-07,4.5712E+18,6.503E-07
2918.5,2.69E+12,3.85E-07,4.5727E+18,6.503E-07
2919.5,2.69E+12,3.85E-07,4.5741E+18,6.503E-07
2920.5,2.69E+12,3.85E-07,4.5756E+18,6.503E-07
2921.5,2.69E+12,3.85E-07,4.5771E+18,6.503E-07
2922.5,2.69E+12,3.85E-07,4.5786E+18,6.503E-07
2923.5,2.69E+12,3.85E-07,4.58E+18,6.5035E-07
2924.5,2.69E+12,3.85E-07,4.5815E+18,6.5035E-07
2925.5,2.69E+12,3.85E-07,4.583E+18,6.5035E-07
2926.5,2.69E+12,3.85E-07,4.5844E+18,6.5035E-07
2927.5,2.69E+12,3.85E-07,4.5859E+18,6.5035E-07
2928.5,2.69E+12,3.85E-07,4.5874E+18,6.5035E-07
2929.5,2.69E+12,3.85E-07,4.5888E+18,6.5035E-07
2930.5,2.69E+12,3.85E-07,4.5903E+18,6.5035E-07
2931.5,2.69E+12,3.85E-07,4.5918E+18,6.5035E-07
2932.5,2.69E+12,3.85E-07,4.5932E+18,6.5035E-07
2933.5,2.69E+12,3.85E-07,4.5947E+18,6.5035E-07
2934.5,2.69E+12,3.85E-07,4.5962E+18,6.5035E-07
2935.5,2.69E+12,3.85E-07,4.5977E+18,6.5035E-07
2936.5,2.69E+12,3.85E-07,4.5991E+18,6.5035E-07
2937.5,2.69E+12,3.85E-07,4.6006E+18,6.5035E-07
2938.5,2.69E+12,3.85E-07,4.6021E+18,6.5035E-07
2939.5,2.69E+12,3.85E-07,4.6035E+18,6.5035E-07
2940.5,2.69E+12,3.85E-07,4.605E+18,6.5035E-07
2941.5,2.69E+12,3.85E-07,4.6065E+18,6.5035E-07
2942.5,2.68E+12,3.85E-07,4.6079E+18,6.5035E-07
2943.5,2.68E+12,3.85E-07,4.6094E+18,6.5035E-07
2944.5,2.68E+12,3.85E-07,4.6109E+18,6.5035E-07
2945.5,2.68E+12,3.85E-07,4.6123E+18,6.5035E-07
2946.5,2.68E+12,3.85E-07,4.6138E+18,6.5035E-07
2947.5,2.68E+12,3.85E-07,4.6153E+18,6.5035E-07
2948.5,2.68E+12,3.85E-07,4.6167E+18,6.5035E-07
2949.5,2.68E+12,3.85E-07,4.6182E+18,6.5035E-07
2950.5,2.68E+12,3.85E-07,4.6197E+18,6.5035E-07
2951.5,2.68E+12,3.85E-07,4.6211E+18,6.5035E-07
2952.5,2.68E+12,3.85E-07,4.6226E+18,6.5035E-07
2953.5,2.68E+12,3.85E-07,4.6241E+18,6.5035E-07
2954.5,2.68E+12,3.85E-07,4.6256E+18,6.5035E-07
2955.5,2.68E+12,3.85E-07,4.627E+18,6.5035E-07
2956.5,2.68E+12,3.85E-07,4.6285E+18,6.5035E-07
2957.5,2.68E+12,3.85E-07,4.63E+18,6.5035E-07
2958.5,2.68E+12,3.85E-07,4.6314E+18,6.5035E-07
2959.5,2.68E+12,3.85E-07,4.6329E+18,6.5035E-07
2960.5,2.68E+12,3.85E-07,4.6344E+18,6.5035E-07
2961.5,2.68E+12,3.85E-07,4.6358E+18,6.5035E-07
2962.5,2.68E+12,3.85E-07,4.6373E+18,6.5035E-07
2963.5,2.68E+12,3.85E-07,4.6388E+18,6.5035E-07
2964.5,2.68E+12,3.85E-07,4.6402E+18,6.5035E-07
2965.5,2.68E+12,3.85E-07,4.6417E+18,6.5035E-07
2966.5,2.68E+12,3.85E-07,4.6432E+18,6.5035E-07
2967.5,2.68E+12,3.85E-07,4.6446E+18,6.5035E-07
2968.5,2.68E+12,3.85E-07,4.6461E+18,6.5035E-07
2969.5,2.68E+12,3.85E-07,4.6476E+18,6.5035E-07
2970.5,2.68E+12,3.85E-07,4.649E+18,6.5035E-07
2971.5,2.68E+12,3.85E-07,4.6505E+18,6.5035E-07
2972.5,2.68E+12,3.85E-07,4.652E+18,6.5035E-07
2973.5,2.68E+12,3.85E-07,4.6534E+18,6.504E-07
2974.5,2.68E+12,3.85E-07,4.6549E+18,6.504E-07
2975.5,2.68E+12,3.85E-07,4.6564E+18,6.504E-07
2976.5,2.68E+12,3.85E-07,4.6578E+18,6.504E-07
2977.5,2.68E+12,3.85E-07,4.6593E+18,6.504E-07
2978.5,2.68E+12,3.85E-07,4.6608E+18,6.504E-07
2979.5,2.68E+12,3.85E-07,4.6622E+18,6.504E-07
2980.5,2.67E+12,0.000000385,4.6637E+18,6.504E-07
2981.5,2.67E+12,3.85E-07,4.6652E+18,6.504E-07
2982.5,2.67E+12,3.85E-07,4.6666E+18,6.504E-07
2983.5,2.67E+12,3.85E-07,4.6681E+18,6.504E-07
2984.5,2.67E+12,3.85E-07,4.6696E+18,6.504E-07
2985.5,2.67E+12,3.85E-07,4.671E+18,6.504E-07
2986.5,2.67E+12,3.85E-07,4.6725E+18,6.504E-07
2987.5,2.67E+12,3.85E-07,4.674E+18,6.504E-07
2988.5,2.67E+12,3.85E-07,4.6754E+18,6.504E-07
2989.5,2.67E+12,3.85E-07,4.6769E+18,6.504E-07
2990.5,2.67E+12,3.85E-07,4.6784E+18,6.504E-07
2991.5,2.67E+12,3.85E-07,4.6798E+18,6.504E-07
2992.5,2.67E+12,3.85E-07,4.6813E+18,6.504E-07
2993.5,2.67E+12,3.85E-07,4.6828E+18,6.504E-07
2994.5,2.67E+12,3.85E-07,4.6842E+18,6.504E-07
2995.5,2.67E+12,3.85E-07,4.6857E+18,6.504E-07
2996.5,2.67E+12,3.85E-07,4.6872E+18,6.504E-07
2997.5,2.67E+12,3.85E-07,4.6886E+18,6.504E-07
2998.5,2.67E+12,3.85E-07,4.6901E+18,6.504E-07
2999.5,2.67E+12,3.85E-07,4.6916E+18,6.504E-07
3000.5,2.67E+12,3.85E-07,4.693E+18,6.504E-07
3001.5,2.67E+12,3.85E-07,4.6945E+18,6.504E-07
3002.5,2.67E+12,3.85E-07,4.696E+18,6.504E-07
3003.5,2.67E+12,3.85E-07,4.6974E+18,6.504E-07
3004.5,2.67E+12,3.85E-07,4.6989E+18,6.504E-07
3005.5,2.67E+12,3.85E-07,4.7004E+18,6.504E-07
3006.5,2.67E+12,3.85E-07,4.7018E+18,6.504E-07
3007.5,2.67E+12,3.85E-07,4.7033E+18,6.504E-07
3008.5,2.67E+12,3.85E-07,4.7048E+18,6.504E-07
3009.5,2.67E+12,3.85E-07,4.7062E+18,6.504E-07
3010.5,2.67E+12,3.85E-07,4.7077E+18,6.504E-07
3011.5,2.67E+12,3.85E-07,4.7092E+18,6.504E-07
3012.5,2.67E+12,3.85E-07,4.7106E+18,6.504E-07
3013.5,2.67E+12,3.85E-07,4.7121E+18,6.504E-07
3014.5,2.67E+12,3.85E-07,4.7136E+18,6.504E-07
3015.5,2.67E+12,3.85E-07,4.715E+18,6.504E-07
3016.5,2.67E+12,3.85E-07,4.7165E+18,6.504E-07
3017.5,2.67E+12,3.85E-07,4.718E+18,6.504E-07
3018.5,2.67E+12,3.85E-07,4.7194E+18,6.504E-07
3019.5,2.66E+12,3.85E-07,4.7209E+18,6.504E-07
3020.5,2.66E+12,3.85E-07,4.7224E+18,6.504E-07
3021.5,2.66E+12,3.85E-07,4.7238E+18,6.504E-07
3022.5,2.66E+12,3.85E-07,4.7253E+18,6.504E-07
3023.5,2.66E+12,3.85E-07,4.7268E+18,6.504E-07
3024.5,2.66E+12,3.85E-07,4.7282E+18,6.504E-07
3025.5,2.66E+12,3.85E-07,4.7297E+18,6.5045E-07
3026.5,2.66E+12,3.85E-07,4.7312E+18,6.5045E-07
3027.5,2.66E+12,3.85E-07,4.7326E+18,6.5045E-07
3028.5,2.66E+12,3.85E-07,4.7341E+18,6.5045E-07
3029.5,2.66E+12,3.85E-07,4.7356E+18,6.5045E-07
3030.5,2.66E+12,3.85E-07,4.737E+18,6.5045E-07
3031.5,2.66E+12,3.85E-07,4.7385E+18,6.5045E-07
3032.5,2.66E+12,3.85E-07,4.74E+18,6.5045E-07
3033.5,2.66E+12,3.85E-07,4.7414E+18,6.5045E-07
3034.5,2.66E+12,3.85E-07,4.7429E+18,6.5045E-07
3035.5,2.66E+12,3.85E-07,4.7444E+18,6.5045E-07
3036.5,2.66E+12,3.85E-07,4.7458E+18,6.5045E-07
3037.5,2.66E+12,3.85E-07,4.7473E+18,6.5045E-07
3038.5,2.66E+12,3.85E-07,4.7488E+18,6.5045E-07
3039.5,2.66E+12,3.85E-07,4.7502E+18,6.5045E-07
3040.5,2.66E+12,3.85E-07,4.7517E+18,6.5045E-07
3041.5,2.66E+12,3.85E-07,4.7531E+18,6.5045E-07
3042.5,2.66E+12,3.85E-07,4.7546E+18,6.5045E-07
3043.5,2.66E+12,3.85E-07,4.7561E+18,6.5045E-07
3044.5,2.66E+12,3.85E-07,4.7575E+18,6.5045E-07
3045.5,2.66E+12,3.85E-07,4.759E+18,6.5045E-07
3046.5,2.66E+12,3.85E-07,4.7605E+18,6.5045E-07
3047.5,2.66E+12,3.85E-07,4.7619E+18,6.5045E-07
3048.5,2.66E+12,3.85E-07,4.7634E+18,6.5045E-07
3049.5,2.66E+12,3.85E-07,4.7649E+18,6.5045E-07
3050.5,2.66E+12,3.85E-07,4.7663E+18,6.5045E-07
3051.5,2.66E+12,3.85E-07,4.7678E+18,6.5045E-07
3052.5,2.66E+12,3.85E-07,4.7693E+18,6.5045E-07
3053.5,2.66E+12,3.85E-07,4.7707E+18,6.5045E-07
3054.5,2.66E+12,3.85E-07,4.7722E+18,6.5045E-07
3055.5,2.66E+12,3.85E-07,4.7737E+18,6.5045E-07
3056.5,2.66E+12,3.85E-07,4.7751E+18,6.5045E-07
3057.5,2.66E+12,3.85E-07,4.7766E+18,6.5045E-07
3058.5,2.65E+12,3.85E-07,4.7781E+18,6.5045E-07
3059.5,2.65E+12,3.85E-07,4.7795E+18,6.5045E-07
3060.5,2.65E+12,3.85E-07,4.781E+18,6.5045E-07
3061.5,2.65E+12,3.85E-07,4.7824E+18,6.5045E-07
3062.5,2.65E+12,3.85E-07,4.7839E+18,6.5045E-07
3063.5,2.65E+12,3.85E-07,4.7854E+18,6.5045E-07
3064.5,2.65E+12,3.85E-07,4.7868E+18,6.5045E-07
3065.5,2.65E+12,3.85E-07,4.7883E+18,6.5045E-07
3066.5,2.65E+12,3.85E-07,4.7898E+18,6.5045E-07
3067.5,2.65E+12,3.86E-07,4.7912E+18,6.5045E-07
3068.5,2.65E+12,3.86E-07,4.7927E+18,6.5045E-07
3069.5,2.65E+12,3.86E-07,4.7942E+18,6.5045E-07
3070.5,2.65E+12,3.86E-07,4.7956E+18,6.5045E-07
3071.5,2.65E+12,3.86E-07,4.7971E+18,6.5045E-07
3072.5,2.65E+12,3.86E-07,4.7986E+18,6.5045E-07
3073.5,2.65E+12,3.86E-07,4.8E+18,6.5045E-07
3074.5,2.65E+12,3.86E-07,4.8015E+18,6.5045E-07
3075.5,2.65E+12,3.86E-07,4.8029E+18,6.5045E-07
3076.5,2.65E+12,3.86E-07,4.8044E+18,6.5045E-07
3077.5,2.65E+12,3.86E-07,4.8059E+18,6.505E-07
3078.5,2.65E+12,3.86E-07,4.8073E+18,6.505E-07
3079.5,2.65E+12,3.86E-07,4.8088E+18,6.505E-07
3080.5,2.65E+12,3.86E-07,4.8103E+18,6.505E-07
3081.5,2.65E+12,3.86E-07,4.8117E+18,6.505E-07
3082.5,2.65E+12,3.86E-07,4.8132E+18,6.505E-07
3083.5,2.65E+12,3.86E-07,4.8147E+18,6.505E-07
3084.5,2.65E+12,3.86E-07,4.8161E+18,6.505E-07
3085.5,2.65E+12,3.86E-07,4.8176E+18,6.505E-07
3086.5,2.65E+12,3.86E-07,4.8191E+18,6.505E-07
3087.5,2.65E+12,3.86E-07,4.8205E+18,6.505E-07
3088.5,2.65E+12,3.86E-07,4.822E+18,6.505E-07
3089.5,2.65E+12,3.86E-07,4.8234E+18,6.505E-07
3090.5,2.65E+12,3.86E-07,4.8249E+18,6.505E-07
3091.5,2.65E+12,3.86E-07,4.8264E+18,6.505E-07
3092.5,2.65E+12,3.86E-07,4.8278E+18,6.505E-07
3093.5,2.65E+12,3.86E-07,4.8293E+18,6.505E-07
3094.5,2.65E+12,3.86E-07,4.8308E+18,6.505E-07
3095.5,2.65E+12,3.86E-07,4.8322E+18,6.505E-07
3096.5,2.65E+12,3.86E-07,4.8337E+18,6.505E-07
3097.5,2.65E+12,3.86E-07,4.8352E+18,6.505E-07
3098.5,2.65E+12,3.86E-07,4.8366E+18,6.505E-07
3099.5,2.64E+12,3.86E-07,4.8381E+18,6.505E-07
3100.5,2.64E+12,3.86E-07,4.8395E+18,6.505E-07
3101.5,2.64E+12,3.86E-07,4.841E+18,6.505E-07
3102.5,2.64E+12,3.86E-07,4.8425E+18,6.505E-07
3103.5,2.64E+12,3.86E-07,4.8439E+18,6.505E-07
3104.5,2.64E+12,3.86E-07,4.8454E+18,6.505E-07
3105.5,2.64E+12,3.86E-07,4.8469E+18,6.505E-07
3106.5,2.64E+12,3.86E-07,4.8483E+18,6.505E-07
3107.5,2.64E+12,3.86E-07,4.8498E+18,6.505E-07
3108.5,2.64E+12,3.86E-07,4.8512E+18,6.505E-07
3109.5,2.64E+12,3.86E-07,4.8527E+18,6.505E-07
3110.5,2.64E+12,3.86E-07,4.8542E+18,6.505E-07
3111.5,2.64E+12,3.86E-07,4.8556E+18,6.505E-07
3112.5,2.64E+12,3.86E-07,4.8571E+18,6.505E-07
3113.5,2.64E+12,3.86E-07,4.8586E+18,6.505E-07
3114.5,2.64E+12,3.86E-07,4.86E+18,6.505E-07
3115.5,2.64E+12,3.86E-07,4.8615E+18,6.505E-07
3116.5,2.64E+12,3.86E-07,4.863E+18,6.505E-07
3117.5,2.64E+12,3.86E-07,4.8644E+18,6.505E-07
3118.5,2.64E+12,3.86E-07,4.8659E+18,6.505E-07
3119.5,2.64E+12,3.86E-07,4.8673E+18,6.505E-07
3120.5,2.64E+12,3.86E-07,4.8688E+18,6.505E-07
3121.5,2.64E+12,3.86E-07,4.8703E+18,6.505E-07
3122.5,2.64E+12,3.86E-07,4.8717E+18,6.505E-07
3123.5,2.64E+12,3.86E-07,4.8732E+18,6.505E-07
3124.5,2.64E+12,3.86E-07,4.8747E+18,6.505E-07
3125.5,2.64E+12,3.86E-07,4.8761E+18,6.505E-07
3126.5,2.64E+12,3.86E-07,4.8776E+18,6.505E-07
3127.5,2.64E+12,3.86E-07,4.879E+18,6.505E-07
3128.5,2.64E+12,3.86E-07,4.8805E+18,6.505E-07
3129.5,2.64E+12,3.86E-07,4.882E+18,6.505E-07
3130.5,2.64E+12,3.86E-07,4.8834E+18,6.5055E-07
3131.5,2.64E+12,3.86E-07,4.8849E+18,6.5055E-07
3132.5,2.64E+12,3.86E-07,4.8864E+18,6.5055E-07
3133.5,2.64E+12,3.86E-07,4.8878E+18,6.5055E-07
3134.5,2.64E+12,3.86E-07,4.8893E+18,6.5055E-07
3135.5,2.64E+12,3.86E-07,4.8907E+18,6.5055E-07
3136.5,2.64E+12,3.86E-07,4.8922E+18,6.5055E-07
3137.5,2.64E+12,3.86E-07,4.8937E+18,6.5055E-07
3138.5,2.64E+12,3.86E-07,4.8951E+18,6.5055E-07
3139.5,2.64E+12,3.86E-07,4.8966E+18,6.5055E-07
3140.5,2.63E+12,3.86E-07,4.8981E+18,6.5055E-07
3141.5,2.63E+12,3.86E-07,4.8995E+18,6.5055E-07
3142.5,2.63E+12,3.86E-07,4.901E+18,6.5055E-07
3143.5,2.63E+12,3.86E-07,4.9024E+18,6.5055E-07
3144.5,2.63E+12,3.86E-07,4.9039E+18,6.5055E-07
3145.5,2.63E+12,3.86E-07,4.9054E+18,6.5055E-07
3146.5,2.63E+12,3.86E-07,4.9068E+18,6.5055E-07
3147.5,2.63E+12,3.86E-07,4.9083E+18,6.5055E-07
3148.5,2.63E+12,3.86E-07,4.9097E+18,6.5055E-07
3149.5,2.63E+12,3.86E-07,4.9112E+18,6.5055E-07
3150.5,2.63E+12,3.86E-07,4.9127E+18,6.5055E-07
3151.5,2.63E+12,3.86E-07,4.9141E+18,6.5055E-07
3152.5,2.63E+12,3.86E-07,4.9156E+18,6.5055E-07
3153.5,2.63E+12,3.86E-07,4.9171E+18,6.5055E-07
3154.5,2.63E+12,3.86E-07,4.9185E+18,6.5055E-07
3155.5,2.63E+12,3.86E-07,4.92E+18,6.5055E-07
3156.5,2.63E+12,0.000000386,4.9214E+18,6.5055E-07
3157.5,2.63E+12,3.86E-07,4.9229E+18,6.5055E-07
3158.5,2.63E+12,3.86E-07,4.9244E+18,6.5055E-07
3159.5,2.63E+12,3.86E-07,4.9258E+18,6.5055E-07
3160.5,2.63E+12,3.86E-07,4.9273E+18,6.5055E-07
3161.5,2.63E+12,3.86E-07,4.9287E+18,6.5055E-07
3162.5,2.63E+12,3.86E-07,4.9302E+18,6.5055E-07
3163.5,2.63E+12,3.86E-07,4.9317E+18,6.5055E-07
3164.5,2.63E+12,3.86E-07,4.9331E+18,6.5055E-07
3165.5,2.63E+12,3.86E-07,4.9346E+18,6.5055E-07
3166.5,2.63E+12,3.86E-07,4.9361E+18,6.5055E-07
3167.5,2.63E+12,3.86E-07,4.9375E+18,6.5055E-07
3168.5,2.63E+12,3.86E-07,4.939E+18,6.5055E-07
3169.5,2.63E+12,3.86E-07,4.9404E+18,6.5055E-07
3170.5,2.63E+12,3.86E-07,4.9419E+18,6.5055E-07
3171.5,2.63E+12,3.86E-07,4.9434E+18,6.5055E-07
3172.5,2.63E+12,3.86E-07,4.9448E+18,6.5055E-07
3173.5,2.63E+12,3.86E-07,4.9463E+18,6.5055E-07
3174.5,2.63E+12,3.86E-07,4.9477E+18,6.5055E-07
3175.5,2.63E+12,3.86E-07,4.9492E+18,6.5055E-07
3176.5,2.63E+12,3.86E-07,4.9507E+18,6.5055E-07
3177.5,2.63E+12,3.86E-07,4.9521E+18,6.5055E-07
3178.5,2.63E+12,3.86E-07,4.9536E+18,6.5055E-07
3179.5,2.63E+12,3.86E-07,4.9551E+18,6.5055E-07
3180.5,2.63E+12,3.86E-07,4.9565E+18,6.5055E-07
3181.5,2.63E+12,3.86E-07,4.958E+18,6.5055E-07
3182.5,2.62E+12,3.86E-07,4.9594E+18,6.5055E-07
3183.5,2.62E+12,3.86E-07,4.9609E+18,6.506E-07
3184.5,2.62E+12,3.86E-07,4.9624E+18,6.506E-07
3185.5,2.62E+12,3.86E-07,4.9638E+18,6.506E-07
3186.5,2.62E+12,3.86E-07,4.9653E+18,6.506E-07
3187.5,2.62E+12,3.86E-07,4.9667E+18,6.506E-07
3188.5,2.62E+12,3.86E-07,4.9682E+18,6.506E-07
3189.5,2.62E+12,3.86E-07,4.9697E+18,6.506E-07
3190.5,2.62E+12,3.86E-07,4.9711E+18,6.506E-07
3191.5,2.62E+12,3.86E-07,4.9726E+18,6.506E-07
3192.5,2.62E+12,3.86E-07,4.974E+18,6.506E-07
3193.5,2.62E+12,3.86E-07,4.9755E+18,6.506E-07
3194.5,2.62E+12,3.86E-07,4.977E+18,6.506E-07
3195.5,2.62E+12,3.86E-07,4.9784E+18,6.506E-07
3196.5,2.62E+12,3.86E-07,4.9799E+18,6.506E-07
3197.5,2.62E+12,3.86E-07,4.9813E+18,6.506E-07
3198.5,2.62E+12,3.86E-07,4.9828E+18,6.506E-07
3199.5,2.62E+12,3.86E-07,4.9843E+18,6.506E-07
3200.5,2.62E+12,3.86E-07,4.9857E+18,6.506E-07
3201.5,2.62E+12,3.86E-07,4.9872E+18,6.506E-07
3202.5,2.62E+12,3.86E-07,4.9886E+18,6.506E-07
3203.5,2.62E+12,3.86E-07,4.9901E+18,6.506E-07
3204.5,2.62E+12,3.86E-07,4.9916E+18,6.506E-07
3205.5,2.62E+12,3.86E-07,4.993E+18,6.506E-07
3206.5,2.62E+12,3.86E-07,4.9945E+18,6.506E-07
3207.5,2.62E+12,3.86E-07,4.9959E+18,6.506E-07
3208.5,2.62E+12,3.86E-07,4.9974E+18,6.506E-07
3209.5,2.62E+12,3.86E-07,4.9989E+18,6.506E-07
3210.5,2.62E+12,3.86E-07,5.0003E+18,6.506E-07
3211.5,2.62E+12,3.86E-07,5.0018E+18,6.506E-07
3212.5,2.62E+12,3.86E-07,5.0032E+18,6.506E-07
3213.5,2.62E+12,3.86E-07,5.0047E+18,6.506E-07
3214.5,2.62E+12,3.86E-07,5.0062E+18,6.506E-07
3215.5,2.62E+12,3.86E-07,5.0076E+18,6.506E-07
3216.5,2.62E+12,3.86E-07,5.0091E+18,6.506E-07
3217.5,2.62E+12,3.86E-07,5.0105E+18,6.506E-07
3218.5,2.62E+12,3.86E-07,5.012E+18,6.506E-07
3219.5,2.62E+12,3.86E-07,5.0135E+18,6.506E-07
3220.5,2.62E+12,3.86E-07,5.0149E+18,6.506E-07
3221.5,2.62E+12,3.86E-07,5.0164E+18,6.506E-07
3222.5,2.62E+12,3.86E-07,5.0178E+18,6.506E-07
3223.5,2.62E+12,3.86E-07,5.0193E+18,6.506E-07
3224.5,2.61E+12,3.86E-07,5.0208E+18,6.506E-07
3225.5,2.61E+12,3.86E-07,5.0222E+18,6.506E-07
3226.5,2.61E+12,3.86E-07,5.0237E+18,6.506E-07
3227.5,2.61E+12,3.86E-07,5.0251E+18,6.506E-07
3228.5,2.61E+12,3.86E-07,5.0266E+18,6.506E-07
3229.5,2.61E+12,3.86E-07,5.0281E+18,6.506E-07
3230.5,2.61E+12,3.86E-07,5.0295E+18,6.506E-07
3231.5,2.61E+12,3.86E-07,5.031E+18,6.506E-07
3232.5,2.61E+12,3.86E-07,5.0324E+18,6.506E-07
3233.5,2.61E+12,3.86E-07,5.0339E+18,6.506E-07
3234.5,2.61E+12,3.86E-07,5.0354E+18,6.506E-07
3235.5,2.61E+12,3.86E-07,5.0368E+18,6.506E-07
3236.5,2.61E+12,3.86E-07,5.0383E+18,6.506E-07
3237.5,2.61E+12,3.86E-07,5.0397E+18,6.506E-07
3238.5,2.61E+12,3.86E-07,5.0412E+18,6.5065E-07
3239.5,2.61E+12,3.86E-07,5.0427E+18,6.5065E-07
3240.5,2.61E+12,3.86E-07,5.0441E+18,6.5065E-07
3241.5,2.61E+12,3.86E-07,5.0456E+18,6.5065E-07
3242.5,2.61E+12,3.86E-07,5.047E+18,6.5065E-07
